payment_id,ride_id,payment_method,payment_status,payment_time,amount
1596,1596,cash,success,11/16/2025 0:12:27,62.23
1597,1597,cash,success,11/8/2025 9:32:22,62.6
1598,1598,upi,success,9/22/2025 19:38:15,129.46
1599,1599,cash,success,11/10/2025 3:11:27,271.54
1600,1600,upi,success,11/22/2025 13:25:34,170.84
1601,1601,card,success,12/25/2025 17:00:34,66.84
1602,1602,cash,success,9/23/2025 9:11:23,209.21
1603,1603,upi,success,9/11/2025 17:17:34,340.06
1604,1604,card,success,12/17/2025 18:22:02,91.78
1605,1605,upi,success,10/13/2025 5:01:21,207.7
1606,1606,upi,success,8/4/2025 16:15:27,103.5
1607,1607,upi,success,9/16/2025 10:22:08,65.04
1608,1608,card,success,7/24/2025 21:43:10,122.81
1609,1609,upi,success,8/2/2025 7:50:14,332.23
1610,1610,cash,success,1/4/2026 10:50:25,338.61
1611,1611,upi,success,11/4/2025 13:28:54,169.65
1612,1612,upi,success,9/24/2025 11:07:42,84.25
1613,1613,upi,success,12/30/2025 16:00:22,236.4
1614,1614,card,success,11/28/2025 5:18:48,294.5
1615,1615,card,success,9/10/2025 15:01:50,205.31
1616,1616,cash,success,12/14/2025 18:24:05,229.4
1617,1617,cash,success,8/13/2025 13:25:49,184.52
1618,1618,cash,success,8/16/2025 4:32:02,140.14
1619,1619,upi,success,9/5/2025 9:53:47,103.67
1620,1620,upi,success,12/30/2025 4:12:33,185.84
1621,1621,card,success,8/19/2025 8:50:21,66.53
1622,1622,upi,success,12/29/2025 0:49:55,236.35
1623,1623,cash,success,7/23/2025 1:54:54,83.38
1624,1624,card,success,7/25/2025 2:07:42,258.17
1625,1625,card,success,8/11/2025 13:53:27,151.7
1626,1626,cash,success,7/28/2025 8:59:57,52.65
1627,1627,card,success,9/22/2025 8:46:11,342.35
1628,1628,card,success,11/30/2025 10:39:18,76.1
1629,1629,card,success,7/24/2025 20:07:10,156.11
1630,1630,cash,success,11/9/2025 7:39:32,177.97
1631,1631,card,success,9/18/2025 18:55:13,192.16
1632,1632,upi,success,9/22/2025 5:35:21,259.45
1633,1633,upi,success,12/1/2025 15:59:32,309.76
1634,1634,card,success,11/25/2025 13:42:02,322.27
1635,1635,upi,success,8/16/2025 23:42:59,76.63
1636,1636,card,success,10/9/2025 17:59:15,293.96
1637,1637,upi,success,8/9/2025 11:21:36,86.51
1638,1638,upi,success,8/30/2025 21:43:28,208.24
1639,1639,upi,success,8/8/2025 22:22:40,61.52
1640,1640,card,success,9/15/2025 20:38:46,268.23
1641,1641,cash,success,12/19/2025 19:37:45,247.28
1642,1642,cash,success,9/11/2025 14:44:12,338.38
1643,1643,cash,success,11/19/2025 17:03:11,286.48
1644,1644,card,success,7/19/2025 12:52:12,313.22
1645,1645,card,success,10/1/2025 12:00:08,143.22
1646,1646,cash,success,10/9/2025 15:36:33,293.21
1647,1647,card,success,8/23/2025 23:42:01,234
1648,1648,upi,success,10/11/2025 5:03:27,210.68
1649,1649,cash,success,1/11/2026 3:10:29,331.34
1650,1650,card,success,8/11/2025 17:06:09,171.63
1651,1651,cash,success,10/6/2025 22:03:37,192.9
1652,1652,cash,success,11/8/2025 5:24:59,296.94
1653,1653,cash,success,8/16/2025 5:54:00,270.26
1654,1654,cash,success,10/21/2025 9:31:55,223.64
1655,1655,upi,success,1/4/2026 10:32:09,276.4
1656,1656,upi,success,7/21/2025 16:54:12,82.34
1657,1657,upi,success,8/11/2025 18:52:19,188.23
1658,1658,card,success,11/22/2025 19:26:11,349.32
1659,1659,card,success,9/27/2025 7:18:20,96.42
1660,1660,cash,success,12/5/2025 15:16:00,334.89
1661,1661,upi,success,8/20/2025 0:23:57,149.45
1662,1662,upi,success,12/27/2025 15:53:20,346.09
1663,1663,upi,success,8/6/2025 3:32:45,196.89
1664,1664,cash,success,7/23/2025 18:50:36,239.78
1665,1665,card,success,11/6/2025 9:22:58,287.89
1666,1666,upi,success,7/17/2025 21:22:45,179.01
1667,1667,cash,success,1/12/2026 0:09:33,309.15
1668,1668,card,success,1/2/2026 5:33:25,343.45
1669,1669,upi,success,9/25/2025 21:08:11,330.79
1670,1670,card,success,1/7/2026 5:27:47,125.27
1671,1671,upi,success,12/27/2025 9:56:14,112.69
1672,1672,upi,success,12/5/2025 22:19:40,222.29
1673,1673,upi,success,10/22/2025 12:37:11,295.46
1674,1674,cash,success,9/6/2025 21:40:12,105.65
1675,1675,upi,success,12/16/2025 2:37:25,63.07
1676,1676,upi,success,12/31/2025 14:54:16,282.25
1677,1677,cash,success,12/27/2025 15:41:12,215.01
1678,1678,upi,success,11/24/2025 19:26:09,61.13
1679,1679,cash,success,11/4/2025 18:52:07,288.29
1680,1680,card,success,1/1/2026 17:53:26,295.72
1681,1681,cash,success,9/26/2025 5:59:13,228.87
1682,1682,upi,success,10/10/2025 23:06:08,162.9
1683,1683,card,success,9/10/2025 0:35:59,51.85
1684,1684,upi,success,9/2/2025 17:32:16,116.79
1685,1685,upi,success,8/9/2025 9:10:43,164.51
1686,1686,card,success,10/5/2025 23:19:15,258.3
1687,1687,card,success,12/26/2025 15:51:44,139.01
1688,1688,upi,success,11/29/2025 1:38:42,85.02
1689,1689,cash,success,12/15/2025 9:09:17,335.96
1690,1690,upi,success,11/12/2025 12:27:57,154.1
1691,1691,cash,success,7/24/2025 7:43:17,338.66
1692,1692,card,success,10/18/2025 1:41:31,231.36
1693,1693,cash,success,11/13/2025 15:00:25,93.86
1694,1694,cash,success,11/26/2025 10:56:50,121.29
1695,1695,card,success,12/15/2025 17:20:21,269.89
1696,1696,upi,success,9/28/2025 0:06:46,137.39
1697,1697,card,success,10/15/2025 8:29:21,179.88
1698,1698,cash,success,9/10/2025 3:36:10,73.6
1699,1699,cash,success,9/25/2025 12:52:39,137.38
1700,1700,upi,success,11/26/2025 12:23:58,71.62
1701,1701,card,success,12/30/2025 19:45:56,166.04
1702,1702,cash,success,9/30/2025 2:36:56,123.23
1703,1703,card,success,9/3/2025 6:24:34,294.82
1704,1704,upi,success,8/14/2025 19:30:17,332.78
1705,1705,cash,success,10/8/2025 10:16:12,196.47
1706,1706,upi,success,9/25/2025 15:41:51,253.81
1707,1707,cash,success,8/3/2025 12:32:52,349.65
1708,1708,card,success,10/16/2025 0:47:40,71.05
1709,1709,upi,success,12/20/2025 1:31:34,295.57
1710,1710,cash,success,9/20/2025 13:33:15,71.38
1711,1711,cash,success,12/31/2025 11:02:14,255.9
1712,1712,cash,success,12/26/2025 13:35:00,233.65
1713,1713,upi,success,12/9/2025 1:48:43,62.21
1714,1714,card,success,9/17/2025 2:55:40,198.59
1715,1715,upi,success,11/14/2025 21:04:49,215.19
1716,1716,cash,success,7/27/2025 18:03:52,290.59
1717,1717,card,success,8/2/2025 12:35:12,334.77
1718,1718,upi,success,7/22/2025 20:47:54,67.39
1719,1719,upi,success,11/5/2025 13:42:30,337.77
1720,1720,upi,success,9/22/2025 12:13:53,240.62
1721,1721,cash,success,9/10/2025 7:37:19,286.49
1722,1722,card,success,10/29/2025 15:36:13,238.58
1723,1723,cash,success,10/16/2025 0:01:48,207.72
1724,1724,cash,success,11/3/2025 20:09:55,75.81
1725,1725,upi,success,9/20/2025 21:49:05,194.15
1726,1726,upi,success,9/17/2025 4:37:07,235.24
1727,1727,card,success,8/21/2025 5:43:34,247.02
1728,1728,card,success,7/31/2025 0:50:52,95.9
1729,1729,card,success,8/18/2025 19:42:50,316.78
1730,1730,cash,success,7/30/2025 8:55:02,318.95
1731,1731,card,success,10/14/2025 7:41:29,284.06
1732,1732,cash,success,12/5/2025 13:25:55,110.85
1733,1733,upi,success,8/30/2025 3:43:41,123.33
1734,1734,card,success,8/30/2025 20:37:21,165.19
1735,1735,card,success,8/22/2025 19:15:22,301.58
1736,1736,upi,success,11/12/2025 4:42:03,51.37
1737,1737,card,success,10/11/2025 13:12:23,320.54
1738,1738,cash,success,8/16/2025 11:25:39,205.11
1739,1739,cash,success,12/1/2025 5:56:29,68.7
1740,1740,card,success,12/14/2025 23:12:15,223.48
1741,1741,upi,success,9/14/2025 17:22:26,253.52
1742,1742,card,success,7/22/2025 18:39:22,296.48
1743,1743,card,success,10/18/2025 18:15:07,349.82
1744,1744,cash,success,9/4/2025 16:21:42,192.94
1745,1745,cash,success,10/17/2025 18:19:45,82.29
1746,1746,upi,success,11/4/2025 21:24:33,67.01
1747,1747,cash,success,11/30/2025 9:31:22,131.34
1748,1748,card,success,7/18/2025 15:35:49,170.54
1749,1749,card,success,9/27/2025 18:14:37,77.72
1750,1750,card,success,8/30/2025 12:37:41,337
1751,1751,upi,success,8/21/2025 9:22:44,214.57
1752,1752,cash,success,9/4/2025 4:20:27,88.07
1753,1753,cash,success,10/4/2025 3:57:44,229.77
1754,1754,card,success,10/20/2025 7:11:03,177.49
1755,1755,cash,success,12/14/2025 14:53:40,289.69
1756,1756,card,success,8/25/2025 22:32:16,208.02
1757,1757,card,success,9/29/2025 10:14:05,119.91
1758,1758,cash,success,12/13/2025 5:23:03,92.99
1759,1759,upi,success,10/5/2025 14:04:06,331.75
1760,1760,cash,success,8/6/2025 1:03:22,98.34
1761,1761,card,success,12/16/2025 23:50:01,277.7
1762,1762,card,success,11/28/2025 3:34:07,335.24
1763,1763,cash,success,8/1/2025 9:46:04,245.25
1764,1764,cash,success,1/12/2026 0:11:44,125.21
1765,1765,card,success,8/2/2025 16:51:07,319.33
1766,1766,upi,success,11/27/2025 8:45:12,56.67
1767,1767,cash,success,10/8/2025 22:49:12,128.64
1768,1768,cash,success,9/29/2025 4:15:24,73.7
1769,1769,card,success,7/21/2025 20:29:58,52.82
1770,1770,upi,success,12/5/2025 8:33:07,297.94
1771,1771,upi,success,1/8/2026 4:27:36,134.08
1772,1772,upi,success,8/26/2025 6:55:44,297.04
1773,1773,cash,success,11/15/2025 22:45:05,230.99
1774,1774,upi,success,8/30/2025 18:53:42,75.05
1775,1775,cash,success,10/13/2025 4:53:08,161.7
1776,1776,cash,success,11/1/2025 2:01:28,220.26
1777,1777,card,success,8/21/2025 2:14:01,339.02
1778,1778,card,success,9/26/2025 8:20:30,186.16
1779,1779,upi,success,8/10/2025 2:11:05,150.3
1780,1780,card,success,8/30/2025 14:52:29,284.08
1781,1781,card,success,1/9/2026 12:45:25,218.72
1782,1782,card,success,11/11/2025 23:04:07,197.77
1783,1783,upi,success,9/10/2025 22:27:01,308.83
1784,1784,cash,success,9/26/2025 23:28:58,308.49
1785,1785,cash,success,12/28/2025 11:57:00,155.99
1786,1786,card,success,9/23/2025 2:53:23,193.51
1787,1787,card,success,9/15/2025 17:24:33,274.68
1788,1788,upi,success,9/15/2025 13:18:26,184.34
1789,1789,cash,success,12/11/2025 19:28:05,191.78
1790,1790,upi,success,8/1/2025 17:57:10,77.16
1791,1791,upi,success,8/14/2025 18:26:41,186.04
1792,1792,upi,success,9/12/2025 21:20:09,63.55
1793,1793,cash,success,10/11/2025 3:16:56,160.37
1794,1794,card,success,8/16/2025 0:02:05,213.57
1795,1795,cash,success,10/7/2025 11:24:00,315.61
1796,1796,cash,success,10/17/2025 5:53:12,116.31
1797,1797,card,success,10/23/2025 18:35:40,311.23
1798,1798,cash,success,11/15/2025 19:38:17,268.5
1799,1799,card,success,11/10/2025 23:06:22,233.41
1800,1800,cash,success,11/25/2025 16:21:32,54.53
1801,1801,card,success,1/3/2026 2:56:50,132.72
1802,1802,card,success,9/23/2025 18:22:38,69.21
1803,1803,card,success,1/12/2026 22:04:58,244.98
1804,1804,upi,success,9/19/2025 7:55:39,187.38
1805,1805,cash,success,8/15/2025 15:07:49,67.39
1806,1806,card,success,8/25/2025 21:25:04,153.52
1807,1807,cash,success,8/23/2025 12:25:04,190.29
1808,1808,upi,success,8/24/2025 21:58:28,74.45
1809,1809,upi,success,8/14/2025 2:31:05,189.36
1810,1810,upi,success,9/11/2025 19:01:06,204.84
1811,1811,card,success,10/11/2025 21:20:28,286.44
1812,1812,upi,success,8/22/2025 5:48:32,77.14
1813,1813,upi,success,9/5/2025 15:30:13,304.31
1814,1814,upi,success,8/16/2025 23:30:15,185.24
1815,1815,card,success,8/19/2025 19:33:03,154.6
1816,1816,cash,success,9/28/2025 11:01:46,177.83
1817,1817,card,success,12/23/2025 6:43:37,132.37
1818,1818,card,success,7/27/2025 22:16:58,77.09
1819,1819,upi,success,11/30/2025 16:52:57,288.29
1820,1820,cash,success,12/17/2025 8:39:05,139.63
1821,1821,cash,success,12/29/2025 12:49:10,242.61
1822,1822,card,success,10/19/2025 18:47:33,327.17
1823,1823,card,success,10/29/2025 20:25:55,196.28
1824,1824,card,success,9/15/2025 18:54:12,317.55
1825,1825,card,success,1/7/2026 17:25:51,126.76
1826,1826,card,success,11/30/2025 17:33:22,254.47
1827,1827,cash,success,7/27/2025 3:47:24,88.65
1828,1828,cash,success,12/1/2025 10:23:18,304
1829,1829,card,success,12/23/2025 16:19:24,226.77
1830,1830,card,success,1/9/2026 10:47:54,134.82
1831,1831,cash,success,7/24/2025 2:33:45,269.68
1832,1832,card,success,7/31/2025 21:04:19,297.87
1833,1833,upi,success,7/28/2025 20:21:21,268.25
1834,1834,card,success,8/17/2025 18:21:17,211.64
1835,1835,cash,success,9/10/2025 18:53:29,255.07
1836,1836,upi,success,9/8/2025 16:21:14,327.84
1837,1837,cash,success,8/28/2025 12:12:42,298.13
1838,1838,upi,success,9/29/2025 19:53:45,302.83
1839,1839,upi,success,11/1/2025 2:13:05,144.87
1840,1840,upi,success,8/29/2025 15:15:05,335.33
1841,1841,cash,success,9/20/2025 17:45:08,280.45
1842,1842,card,success,10/26/2025 14:45:36,78.73
1843,1843,upi,success,8/3/2025 23:03:57,256.26
1844,1844,cash,success,10/12/2025 0:30:44,232.45
1845,1845,upi,success,7/25/2025 6:54:45,69.67
1846,1846,upi,success,10/28/2025 9:58:36,175.4
1847,1847,upi,success,9/12/2025 15:08:40,52.8
1848,1848,upi,success,10/17/2025 18:14:46,194.46
1849,1849,upi,success,10/4/2025 6:05:00,55.04
1850,1850,card,success,10/22/2025 7:20:15,281.29
1851,1851,upi,success,8/29/2025 8:36:57,198.21
1852,1852,upi,success,9/29/2025 19:27:25,124.31
1853,1853,upi,success,10/19/2025 15:57:40,53.77
1854,1854,upi,success,10/15/2025 3:39:39,193.41
1855,1855,card,success,12/9/2025 21:53:10,114.22
1856,1856,card,success,9/27/2025 23:37:42,339.95
1857,1857,upi,success,7/25/2025 13:52:11,323.7
1858,1858,cash,success,10/2/2025 18:40:04,281.52
1859,1859,card,success,12/15/2025 8:49:44,332.07
1860,1860,cash,success,8/24/2025 13:18:06,182.17
1861,1861,card,success,8/19/2025 5:35:51,169.18
1862,1862,upi,success,8/3/2025 6:10:45,326.05
1863,1863,card,success,8/22/2025 8:51:47,297.26
1864,1864,cash,success,12/14/2025 14:22:14,222.13
1865,1865,cash,success,10/21/2025 2:49:11,125.4
1866,1866,upi,success,9/11/2025 2:36:48,106.1
1867,1867,card,success,9/23/2025 22:51:12,116.44
1868,1868,card,success,8/17/2025 23:35:12,163.94
1869,1869,card,success,10/26/2025 10:12:32,228.32
1870,1870,upi,success,12/21/2025 6:03:23,310.14
1871,1871,cash,success,8/12/2025 10:19:29,323.63
1872,1872,card,success,8/22/2025 4:33:42,287.63
1873,1873,upi,success,8/23/2025 11:22:00,107.71
1874,1874,card,success,11/17/2025 3:26:53,321.43
1875,1875,upi,success,8/11/2025 13:00:46,191.23
1876,1876,cash,success,10/22/2025 22:19:54,262.75
1877,1877,card,success,12/4/2025 0:44:36,81.09
1878,1878,cash,success,11/30/2025 8:42:59,95.05
1879,1879,upi,success,1/1/2026 4:18:34,218.34
1880,1880,cash,success,8/7/2025 12:19:25,281.86
1881,1881,card,success,12/8/2025 7:44:20,75.93
1882,1882,cash,success,10/22/2025 4:58:12,91.62
1883,1883,card,success,1/11/2026 11:41:13,195.72
1884,1884,upi,success,7/18/2025 10:21:12,116.37
1885,1885,upi,success,12/19/2025 15:13:03,166.33
1886,1886,upi,success,10/16/2025 11:08:14,166.45
1887,1887,cash,success,11/17/2025 23:43:29,172.87
1888,1888,upi,success,1/2/2026 10:03:43,285.31
1889,1889,cash,success,12/23/2025 23:41:19,278.48
1890,1890,upi,success,8/29/2025 13:43:46,229.89
1891,1891,upi,success,9/29/2025 14:52:45,138.03
1892,1892,upi,success,12/25/2025 10:58:35,349.49
1893,1893,card,success,11/16/2025 6:26:56,297.2
1894,1894,upi,success,8/7/2025 17:40:45,296.77
1895,1895,card,success,9/14/2025 3:41:10,266.7
1896,1896,card,success,11/30/2025 18:10:09,200.26
1897,1897,upi,success,12/23/2025 12:00:18,92.47
1898,1898,cash,success,10/7/2025 8:29:25,228.92
1899,1899,cash,success,9/3/2025 11:36:07,198.71
1900,1900,cash,success,11/12/2025 17:15:43,302.89
1901,1901,cash,success,12/15/2025 14:07:44,281.56
1902,1902,cash,success,9/6/2025 5:12:50,145.48
1903,1903,card,success,11/23/2025 14:13:43,67.13
1904,1904,upi,success,10/10/2025 4:18:35,79.85
1905,1905,cash,success,7/17/2025 22:55:55,147.95
1906,1906,upi,success,8/4/2025 12:03:15,230.58
1907,1907,upi,success,11/6/2025 18:11:54,225.54
1908,1908,card,success,7/28/2025 22:52:42,79.07
1909,1909,cash,success,1/8/2026 20:22:12,53.49
1910,1910,cash,success,11/27/2025 9:40:26,107.3
1911,1911,upi,success,8/23/2025 15:31:13,302.31
1912,1912,upi,success,8/15/2025 18:24:30,166.21
1913,1913,upi,success,9/4/2025 22:37:30,204.59
1914,1914,cash,success,7/19/2025 13:34:13,70.81
1915,1915,cash,success,11/25/2025 10:43:49,252.27
1916,1916,card,success,9/5/2025 2:44:29,108.38
1917,1917,cash,success,8/28/2025 23:50:52,67.32
1918,1918,cash,success,8/10/2025 2:09:13,281.26
1919,1919,card,success,10/9/2025 0:42:21,177.43
1920,1920,card,success,12/14/2025 9:28:12,179.55
1921,1921,card,success,10/18/2025 20:45:35,169.44
1922,1922,cash,success,12/9/2025 21:27:27,209.94
1923,1923,cash,success,12/25/2025 8:33:18,148.47
1924,1924,card,success,11/16/2025 21:32:36,215.17
1925,1925,cash,success,12/22/2025 3:39:49,80.05
1926,1926,card,success,11/17/2025 14:40:59,308.73
1927,1927,cash,success,9/13/2025 23:29:55,178.93
1928,1928,card,success,8/31/2025 18:21:15,174.86
1929,1929,upi,success,12/21/2025 22:25:41,319.46
1930,1930,cash,success,8/14/2025 23:03:40,134.21
1931,1931,cash,success,12/26/2025 10:13:03,183.05
1932,1932,card,success,8/13/2025 0:18:14,238.11
1933,1933,card,success,9/15/2025 20:03:07,223.59
1934,1934,cash,success,12/8/2025 15:48:03,203.53
1935,1935,cash,success,7/27/2025 15:39:07,186.68
1936,1936,upi,success,10/10/2025 0:37:48,258.18
1937,1937,card,success,9/4/2025 15:26:27,167.44
1938,1938,upi,success,10/1/2025 11:10:20,88.9
1939,1939,upi,success,8/18/2025 10:46:48,158.92
1940,1940,card,success,8/6/2025 15:03:36,134.01
1941,1941,upi,success,8/8/2025 3:03:39,242.86
1942,1942,upi,success,10/1/2025 20:03:02,272.03
1943,1943,card,success,8/29/2025 19:25:51,189.14
1944,1944,upi,success,9/1/2025 21:38:04,129.08
1945,1945,cash,success,1/6/2026 12:09:55,285.03
1946,1946,upi,success,9/22/2025 21:32:02,78.69
1947,1947,card,success,12/20/2025 17:43:04,251.03
1948,1948,cash,success,11/7/2025 9:49:33,269.49
1949,1949,cash,success,10/6/2025 4:19:30,50.92
1950,1950,upi,success,11/28/2025 3:31:34,96.35
1951,1951,cash,success,8/22/2025 20:12:43,171.2
1952,1952,card,success,10/16/2025 5:51:47,91.34
1953,1953,card,success,1/5/2026 21:01:00,71.59
1954,1954,cash,success,10/12/2025 5:27:24,345.76
1955,1955,cash,success,10/23/2025 6:30:15,155.35
1956,1956,card,success,9/9/2025 13:56:40,279.76
1957,1957,card,success,9/30/2025 7:03:44,327.37
1958,1958,upi,success,10/31/2025 13:35:30,228.76
1959,1959,card,success,11/14/2025 4:20:07,319.92
1960,1960,upi,success,9/17/2025 22:48:55,148.35
1961,1961,cash,success,7/27/2025 14:44:21,132.4
1962,1962,upi,success,1/3/2026 9:40:22,111.2
1963,1963,cash,success,8/14/2025 21:00:35,131.23
1964,1964,card,success,11/30/2025 9:57:23,348.74
1965,1965,card,success,8/18/2025 21:24:54,161.12
1966,1966,upi,success,11/5/2025 20:53:57,120.24
1967,1967,card,success,7/31/2025 3:19:53,67.8
1968,1968,card,success,10/28/2025 3:25:03,175.34
1969,1969,upi,success,11/29/2025 10:35:22,305.06
1970,1970,card,success,10/9/2025 7:33:00,140.26
1971,1971,upi,success,10/21/2025 23:50:26,94.42
1972,1972,card,success,7/22/2025 14:06:39,139.96
1973,1973,cash,success,9/28/2025 16:15:36,213.78
1974,1974,card,success,8/4/2025 21:49:47,281.28
1975,1975,card,success,12/3/2025 5:39:09,268.76
1976,1976,cash,success,10/22/2025 13:09:17,335.01
1977,1977,card,success,8/21/2025 17:33:22,347.62
1978,1978,card,success,10/10/2025 21:47:30,66.98
1979,1979,cash,success,10/7/2025 13:44:29,193.37
1980,1980,cash,success,7/26/2025 19:38:51,282.45
1981,1981,cash,success,1/8/2026 6:37:07,154.75
1982,1982,cash,success,1/1/2026 11:29:09,248.05
1983,1983,card,success,12/31/2025 1:01:46,276.49
1984,1984,card,success,11/21/2025 0:01:45,78.44
1985,1985,upi,success,8/3/2025 13:44:16,177.2
1986,1986,cash,success,8/31/2025 2:45:01,88.79
1987,1987,card,success,8/10/2025 15:11:20,76.01
1988,1988,cash,success,8/8/2025 4:57:55,290.83
1989,1989,card,success,11/14/2025 15:46:59,194.25
1990,1990,upi,success,8/18/2025 23:21:16,201.76
1991,1991,card,success,1/7/2026 14:34:50,70.36
1992,1992,upi,success,10/4/2025 23:28:35,148.06
1993,1993,cash,success,8/4/2025 21:00:10,222.7
1994,1994,upi,success,8/16/2025 6:28:28,216.58
1995,1995,cash,success,11/16/2025 1:17:51,129.64
1996,1996,cash,success,7/17/2025 16:48:49,74.14
1997,1997,upi,success,9/30/2025 15:17:27,115.45
1998,1998,card,success,9/5/2025 23:46:18,64.56
1999,1999,upi,success,12/24/2025 11:47:56,248.6
2000,2000,card,success,12/6/2025 2:21:36,74.52
2001,2001,cash,success,8/12/2025 8:03:28,130.41
2002,2002,card,success,7/26/2025 16:37:10,240.8
2003,2003,upi,success,12/7/2025 3:10:02,251.21
2004,2004,upi,success,8/1/2025 2:37:29,262.43
2005,2005,cash,success,8/26/2025 17:52:09,81.84
2006,2006,upi,success,11/22/2025 1:18:32,169.77
2007,2007,cash,success,11/9/2025 11:32:17,283.8
2008,2008,cash,success,9/7/2025 12:10:19,234.19
2009,2009,cash,success,12/1/2025 1:02:59,135.93
2010,2010,card,success,9/13/2025 2:20:34,349.14
2011,2011,upi,success,12/18/2025 10:47:35,180.47
2012,2012,card,success,11/23/2025 2:06:44,255.62
2013,2013,upi,success,12/20/2025 18:28:35,71.03
2014,2014,cash,success,11/23/2025 15:12:35,179.64
2015,2015,cash,success,10/21/2025 0:07:49,310.57
2016,2016,cash,success,7/29/2025 1:33:46,209.16
2017,2017,card,success,9/16/2025 12:49:34,191.43
2018,2018,cash,success,9/26/2025 12:18:43,306.36
2019,2019,upi,success,7/31/2025 14:40:01,103.4
2020,2020,cash,success,11/13/2025 12:15:51,173.83
2021,2021,cash,success,8/4/2025 6:33:41,261.21
2022,2022,card,success,10/12/2025 14:59:58,198.61
2023,2023,cash,success,9/18/2025 7:45:01,90.34
2024,2024,cash,success,12/7/2025 6:19:36,266.43
2025,2025,cash,success,12/24/2025 1:58:42,111.53
2026,2026,card,success,11/3/2025 8:56:51,281.77
2027,2027,cash,success,9/28/2025 9:11:28,308.37
2028,2028,upi,success,9/5/2025 15:51:08,63.42
2029,2029,card,success,12/8/2025 8:40:16,271.31
2030,2030,cash,success,11/30/2025 11:23:36,305.17
2031,2031,cash,success,10/31/2025 12:09:42,273.2
2032,2032,card,success,8/22/2025 18:58:04,248.21
2033,2033,upi,success,11/13/2025 0:47:32,176.85
2034,2034,card,success,10/22/2025 11:01:44,184.94
2035,2035,card,success,9/26/2025 19:02:02,252.37
2036,2036,card,success,12/19/2025 15:35:03,288.21
2037,2037,card,success,9/26/2025 0:31:42,331.19
2038,2038,cash,success,12/14/2025 2:37:50,200.29
2039,2039,cash,success,7/19/2025 6:57:42,51.71
2040,2040,card,success,9/9/2025 15:58:12,140.07
2041,2041,upi,success,12/12/2025 23:14:02,208.56
2042,2042,cash,success,10/25/2025 8:47:06,145.17
2043,2043,upi,success,8/19/2025 17:32:48,169.83
2044,2044,card,success,9/7/2025 12:01:28,210
2045,2045,upi,success,10/9/2025 7:42:14,332.88
2046,2046,card,success,10/10/2025 20:21:13,145.59
2047,2047,upi,success,10/4/2025 19:27:12,76.54
2048,2048,cash,success,9/29/2025 20:53:53,58.69
2049,2049,card,success,7/18/2025 12:05:29,302.92
2050,2050,card,success,12/31/2025 3:35:50,345.28
2051,2051,cash,success,9/9/2025 14:22:24,331.43
2052,2052,card,success,12/21/2025 7:24:22,137.79
2053,2053,card,success,9/23/2025 18:00:41,289.13
2054,2054,cash,success,8/2/2025 11:09:56,239.15
2055,2055,upi,success,10/18/2025 7:16:19,78.98
2056,2056,upi,success,12/1/2025 9:27:09,176.1
2057,2057,upi,success,9/11/2025 12:24:08,189.16
2058,2058,card,success,12/12/2025 20:26:18,295.31
2059,2059,card,success,12/31/2025 13:22:25,335.23
2060,2060,card,success,7/28/2025 21:27:41,199.96
2061,2061,upi,success,9/15/2025 0:44:47,100.51
2062,2062,cash,success,9/1/2025 13:58:57,252.13
2063,2063,upi,success,12/4/2025 18:53:09,220.19
2064,2064,cash,success,8/12/2025 14:36:23,272.16
2065,2065,card,success,9/1/2025 14:17:10,249.68
2066,2066,card,success,8/7/2025 13:10:25,106.51
2067,2067,upi,success,12/26/2025 21:58:56,287.68
2068,2068,card,success,10/3/2025 9:23:35,68.75
2069,2069,upi,success,8/12/2025 15:53:47,206.99
2070,2070,card,success,10/9/2025 13:18:45,224.19
2071,2071,card,success,9/16/2025 19:05:59,261.97
2072,2072,upi,success,1/12/2026 21:56:43,182.02
2073,2073,cash,success,11/14/2025 12:18:49,116.03
2074,2074,card,success,11/17/2025 14:50:44,101.44
2075,2075,upi,success,10/16/2025 5:08:20,106.83
2076,2076,upi,success,7/25/2025 4:07:01,241.2
2077,2077,cash,success,12/3/2025 12:26:49,275.49
2078,2078,cash,success,11/10/2025 0:34:52,290.73
2079,2079,cash,success,7/19/2025 4:41:09,329.29
2080,2080,cash,success,12/11/2025 13:20:22,80.5
2081,2081,upi,success,10/7/2025 12:31:51,129.39
2082,2082,upi,success,11/24/2025 21:04:26,270.41
2083,2083,card,success,12/19/2025 12:54:08,155.21
2084,2084,cash,success,8/13/2025 12:53:34,256.08
2085,2085,upi,success,8/29/2025 18:54:30,349.3
2086,2086,upi,success,12/4/2025 7:38:00,90.09
2087,2087,upi,success,11/3/2025 3:16:01,209.16
2088,2088,card,success,12/7/2025 13:04:05,220.06
2089,2089,cash,success,12/23/2025 6:16:08,229.3
2090,2090,upi,success,9/3/2025 6:41:20,260.12
2091,2091,card,success,10/18/2025 14:52:51,184.79
2092,2092,card,success,12/21/2025 14:28:31,100.89
2093,2093,card,success,10/27/2025 13:11:18,260.69
2094,2094,cash,success,12/9/2025 20:31:54,273.61
2095,2095,cash,success,12/18/2025 4:34:30,205.98
2096,2096,card,success,8/8/2025 14:31:36,114.17
2097,2097,cash,success,11/15/2025 1:51:40,209.21
2098,2098,upi,success,12/15/2025 19:43:38,54.8
2099,2099,card,success,10/10/2025 6:36:10,251.43
2100,2100,cash,success,8/26/2025 18:54:29,338.32
